"","Presence_abs","X","Y","ID","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","Bare","Crop","Grass","Shrub","Tree","Urban","slope","aspect","T.rough_index","flowdir","Roughness","Elevation"
"11",1,219751.739732016,3189539.89903803,11,17.4411239624023,17.4991550445557,61.9367942810059,333.383605957031,33.8798789978027,5.62662124633789,28.2532577514648,14.83327293396,22.9531173706055,22.9531173706055,13.4777250289917,888.499267578125,161.799652099609,2.51649284362793,77.5663223266602,467.319000244141,10.0723867416382,10.0723867416382,445.88330078125,0,0,38.2977828979492,21.4146156311035,44.5314483642578,0,21.7333183288574,277.052734375,30.3610992431641,16,100.160827636719,994.461181640625
"12",1,213494.72428649,3187255.67520821,12,15.271710395813,16.8294982910156,61.2655143737793,342.77197265625,31.6042518615723,4.13447952270508,27.4697723388672,11.2383651733398,21.0808849334717,21.0808849334717,11.2383651733398,671.198303222656,139.028167724609,1.51640427112579,89.2838287353516,403.977111816406,4.61236715316772,4.61236715316772,403.977111816406,0,0,21.5545635223389,16.3109130859375,61.485294342041,0,12.9494752883911,6.37248849868774,23.1891021728516,128,67.17724609375,1213.03747558594
"13",1,211992.583553073,3186465.04912821,13,15.2485036849976,17.3340587615967,61.1266098022461,350.148315429688,32.1567077636719,3.79907894134521,28.357629776001,11.0709543228149,21.0741176605225,21.0741176605225,11.0709543228149,637.895935058594,131.277221679688,1.32604610919952,88.1219100952148,374.802307128906,4.23391389846802,4.23391389846802,374.802307128906,0,0,15.2607002258301,15.0521402359009,69.3221817016602,0,6.30884695053101,218.313201904297,29.0289306640625,8,73.505859375,1186.046875
"14",1,226530.126898962,3187069.37421935,14,17.7625732421875,13.3533506393433,62.200756072998,270.859710693359,29.7511310577393,8.28304004669189,21.4680919647217,15.7750625610352,20.674108505249,21.938304901123,14.3457946777344,1265.69873046875,227.597061157227,7.66896104812622,74.0764770507812,676.071411132812,32.0746841430664,33.6321868896484,516.706115722656,0,0,30,20,50,0,7.40095996856689,359.772644042969,20.2744522094727,32,81.08447265625,990.962219238281
"15",1,228529.796889408,3188649.61979433,15,19.693431854248,11.2715463638306,61.6127662658691,233.512191772461,29.3889503479004,11.0947780609131,18.2941722869873,18.4043045043945,21.7150077819824,23.3534412384033,16.8111305236816,682.230041503906,118.782386779785,5.18453454971313,70.6546096801758,333.622619628906,21.8460674285889,55.115650177002,273.150115966797,0,31.0277137756348,21.2847671508789,19.1531276702881,24.040922164917,0,32.7187576293945,356.230438232422,49.2040328979492,64,151.349151611328,254.537124633789
"16",1,226934.4656629,3188529.88678067,16,17.6755313873291,11.8027143478394,61.4451751708984,247.226989746094,28.2119178771973,9.00338840484619,19.2085285186768,15.8740901947021,20.1178283691406,21.3666877746582,14.5070123672485,1132.21472167969,197.592727661133,7.56133890151978,69.9051055908203,565.679870605469,35.7723426818848,36.2888145446777,455.545349121094,0,0,30,20,50,0,20.5197238922119,163.288803100586,37.900260925293,4,98.539794921875,719.766662597656
"17",1,229028.368674314,3185635.06662229,17,19.7765941619873,11.9497184753418,62.8200149536133,241.889511108398,29.9620532989502,10.9398927688599,19.0221614837646,18.2832565307617,23.2866344451904,23.3760738372803,16.7428817749023,727.644104003906,136.569488525391,5.97564935684204,73.2664260864258,374.534088134766,19.9043083190918,62.9966087341309,293.630310058594,0,0,30,20,50,0,18.4863815307617,32.1856994628906,47.2660980224609,1,124.098999023438,424.762084960938
"18",1,226537.374612737,3187903.66199905,18,19.8557243347168,12.3659248352051,62.0335960388184,254.440032958984,30.9430541992188,11.0088443756104,19.9342098236084,17.9242172241211,22.478759765625,23.7074851989746,16.623067855835,724.592163085938,128.149108886719,4.55205631256104,71.4523162841797,372.145050048828,20.7698726654053,21.584342956543,293.284851074219,0,0,30,20,50,0,8.59184455871582,13.4212083816528,48.3237342834473,0,91.6203308105469,472.372955322266
"19",1,225868.947234274,3187222.51256538,19,19.7451610565186,14.1098918914795,62.7940368652344,276.867218017578,32.3861389160156,9.91604709625244,22.4700908660889,17.7119903564453,22.7899570465088,24.0996150970459,16.305908203125,916.907653808594,164.999130249023,5.22542333602905,74.4341583251953,492.8759765625,21.8171806335449,23.7189655303955,375.256042480469,0,0,30,20,50,0,20.7112045288086,56.1454925537109,29.681510925293,128,103.88525390625,691.082641601562
"20",1,229515.295231051,3188856.97767218,20,19.7910652160645,10.9106884002686,61.4950561523438,229.060729980469,28.9915390014648,11.2491550445557,17.7423820495605,18.7406196594238,22.9699726104736,23.495059967041,17.0375194549561,565.521728515625,93.5308837890625,4.6806960105896,72.4555892944336,277.619079589844,17.9363346099854,40.5691757202148,226.510009765625,15.2032127380371,32.7230834960938,16.4588375091553,11.161940574646,5.55555105209351,10.3723649978638,13.4285287857056,140.277770996094,33.4316558837891,1,101.386405944824,130.229553222656
"21",1,226036.415573339,3187560.97314481,21,19.5302619934082,13.5056295394897,62.5653495788574,269.560638427734,31.6433792114258,10.0569400787354,21.5864391326904,17.512752532959,22.4490203857422,23.7171573638916,16.148530960083,911.318054199219,161.62190246582,5.37925910949707,73.151741027832,480.616851806641,23.2611522674561,25.0555191040039,371.424072265625,0,0,30,20,50,0,37.3487014770508,86.1721725463867,58.345817565918,1,182.597412109375,670.829345703125
"22",1,225875.597941167,3187214.48006394,22,19.9208202362061,13.9906692504883,62.7746658325195,275.035980224609,32.4475440979004,10.1604309082031,22.2871131896973,17.9004974365234,22.9264297485352,24.2318286895752,16.4992599487305,872.158142089844,156.318969726562,5.02241086959839,74.2969207763672,467.869506835938,21.0261535644531,22.76780128479,356.834442138672,0,0,30,20,50,0,20.4171600341797,43.0170021057129,28.1537857055664,128,92.1658935546875,669.552856445312
"23",1,229088.892318942,3184932.31926335,23,19.6564540863037,11.9985723495483,62.950122833252,242.48762512207,29.8851375579834,10.8246841430664,19.060453414917,18.1591911315918,23.1951179504395,23.2363681793213,16.6208076477051,727.085754394531,139.356903076172,6.07657098770142,73.8925094604492,377.188690185547,19.2708511352539,64.5538101196289,293.508941650391,0,0,30,20,50,0,6.47842645645142,65.520378112793,48.6379165649414,128,114.943298339844,452.688171386719
"24",1,229054.37277491,3184864.46601058,24,19.6449012756348,12.0407838821411,62.9488563537598,243.335494995117,29.9316253662109,10.8037366867065,19.1278896331787,18.1322422027588,23.2088317871094,23.2258167266846,16.6003971099854,721.202209472656,138.225433349609,5.92804098129272,74.2063598632812,376.317962646484,18.7469749450684,61.7857933044434,291.562530517578,0,0,30,20,50,0,13.0342397689819,2.95145654678345,48.5666389465332,128,124.563293457031,468.188873291016
"25",1,226097.952061098,3188040.1433716,25,19.0168972015381,12.7762870788574,62.1057777404785,260.910461425781,30.5095443725586,9.93778514862061,20.5717582702637,17.0377025604248,21.7916679382324,23.0202960968018,15.7106313705444,947.011474609375,165.356887817383,5.76969528198242,71.4834823608398,486.912506103516,26.291482925415,27.8617496490479,383.690185546875,0,0,30,20,50,0,44.0074806213379,158.650375366211,75.6997375488281,4,248.159118652344,649.90087890625
"26",1,229714.679847705,3188029.65081174,26,19.3820171356201,10.8686141967773,61.5249557495117,230.315933227539,28.5470733642578,10.8816976547241,17.665376663208,18.2507457733154,22.5680255889893,23.0594615936279,16.581844329834,588.378784179688,102.15837097168,5.32180452346802,71.6916809082031,289.164428710938,18.3365097045898,45.7732734680176,232.981750488281,0,65.7626190185547,12.9390182495117,8.32990837097168,5.55327224731445,4.67167901992798,12.7016038894653,67.5189056396484,18.1904048919678,128,63.2360534667969,222.775634765625
"27",1,225902.006538866,3187190.67380891,27,19.9208202362061,13.9906692504883,62.7746658325195,275.035980224609,32.4475440979004,10.1604309082031,22.2871131896973,17.9004974365234,22.9264297485352,24.2318286895752,16.4992599487305,872.158142089844,156.318969726562,5.02241086959839,74.2969207763672,467.869506835938,21.0261535644531,22.76780128479,356.834442138672,0,0,30,20,50,0,20.4171600341797,43.0170021057129,28.1537857055664,128,92.1658935546875,669.552856445312
"28",1,225669.253267987,3186852.3150076,28,19.1294803619385,14.5641288757324,62.5649452209473,284.563171386719,32.2978744506836,9.0193920135498,23.2784843444824,17.0693359375,22.320161819458,23.659688949585,15.6237745285034,1056.26525878906,197.480209350586,5.70825576782227,76.1542510986328,582.002075195312,23.0565643310547,24.9520244598389,434.250091552734,0,0,30,20,50,0,46.4368019104004,17.4975357055664,86.8134994506836,64,254.219848632812,852.792541503906
"29",1,226445.02490804,3187965.40330947,29,19.7476139068604,12.4849424362183,62.0769729614258,256.18359375,30.9498500823975,10.8378534317017,20.1119976043701,17.8005981445312,22.4113998413086,23.6397018432617,16.4957065582275,758.123840332031,133.81217956543,4.72084522247314,71.5286178588867,389.936126708984,21.5036525726318,22.4659938812256,307.020141601562,0,0,30,20,50,0,21.555721282959,103.989120483398,49.3391914367676,1,147.637481689453,498.1826171875
"30",1,229538.042899485,3185090.00482047,30,19.5020294189453,11.8237276077271,62.9018516540527,239.639785766602,29.5126953125,10.7155952453613,18.7971000671387,18.0636081695557,22.9577884674072,23.0740909576416,16.4983825683594,744.509521484375,142.522872924805,6.6258282661438,72.9055557250977,379.292572021484,20.987455368042,67.6014785766602,298.25537109375,0,9.39197540283203,30.4572219848633,26.6786193847656,37.7433090209961,0,29.2096748352051,333.62890625,44.4246559143066,64,123.475982666016,445.285919189453
"31",1,229512.856565895,3187348.21406595,31,19.9854640960693,11.1207580566406,61.9394683837891,232.279235839844,29.3931446075439,11.4389142990112,17.954231262207,18.7353420257568,23.2328853607178,23.6257648468018,17.1262817382812,625.043701171875,112.866394042969,5.58082437515259,71.4157562255859,308.654968261719,19.1322574615479,51.5638542175293,247.419342041016,0,29.423059463501,26.4663524627686,30.3901786804199,14.6866512298584,0,8.95446109771729,84.0552368164062,20.6959209442139,128,89.6885833740234,212.933044433594
"32",1,226538.356432286,3187903.86070391,32,19.8557243347168,12.3659248352051,62.0335960388184,254.440032958984,30.9430541992188,11.0088443756104,19.9342098236084,17.9242172241211,22.478759765625,23.7074851989746,16.623067855835,724.592163085938,128.149108886719,4.55205631256104,71.4523162841797,372.145050048828,20.7698726654053,21.584342956543,293.284851074219,0,0,30,20,50,0,8.59184455871582,13.4212083816528,48.3237342834473,0,91.6203308105469,472.372955322266
"33",1,229492.093635988,3185265.65926565,33,19.8940620422363,11.8113126754761,62.9509162902832,238.887664794922,29.8822288513184,11.1194934844971,18.7627353668213,18.4675197601318,23.3325977325439,23.4668960571289,16.9043674468994,705.713928222656,134.617492675781,6.27743721008301,72.8023681640625,359.071807861328,19.9875736236572,63.802547454834,282.675323486328,0,6.19518136978149,31.1800594329834,24.39768409729,41.4738349914551,0,18.2205543518066,349.307189941406,33.0778656005859,128,116.226531982422,375.859100341797
"34",1,227704.584178746,3188637.56938638,34,19.5724639892578,11.5738735198975,61.7467346191406,238.018478393555,29.6857204437256,10.9416160583496,18.7441062927246,18.0471820831299,21.6764240264893,23.1826610565186,16.5737228393555,769.708618164062,135.155197143555,5.49237203598022,69.912353515625,379.368103027344,24.9271259307861,66.9497833251953,309.215881347656,0,0,30,19.3597145080566,44.5575675964355,0,18.4373207092285,340.139923095703,43.4185829162598,128,153.428009033203,333.133178710938
"35",1,225887.119081432,3187313.37186511,35,19.9428520202637,13.8812446594238,62.7488174438477,273.583374023438,32.3748474121094,10.2529439926147,22.1219062805176,17.9226303100586,22.9262733459473,24.2232456207275,16.5335712432861,856.588195800781,152.568862915039,4.95925617218018,73.9523696899414,457.184356689453,20.9575271606445,22.7046070098877,350.062316894531,0,0,30,20,50,0,11.2242498397827,98.3287811279297,26.1380996704102,1,78.4235229492188,646.533813476562
"36",1,228866.975391054,3185943.08258844,36,18.8027458190918,11.9655494689941,62.5314979553223,244.231216430664,29.0651416778564,9.92990303039551,19.1352386474609,17.2645053863525,22.3582859039307,22.4200630187988,15.7268495559692,870.863952636719,162.052185058594,6.9330530166626,73.2264099121094,448.775939941406,23.8450145721436,74.2195892333984,351.678436279297,0,0,30,20,50,0,14.8187761306763,112.212455749512,22.3954620361328,4,67.0964965820312,591.277282714844
"37",1,227691.890440025,3188650.40130337,37,19.5724639892578,11.5738735198975,61.7467346191406,238.018478393555,29.6857204437256,10.9416160583496,18.7441062927246,18.0471820831299,21.6764240264893,23.1826610565186,16.5737228393555,769.708618164062,135.155197143555,5.49237203598022,69.912353515625,379.368103027344,24.9271259307861,66.9497833251953,309.215881347656,0,0,30,19.3597145080566,44.5575675964355,0,18.4373207092285,340.139923095703,43.4185829162598,128,153.428009033203,333.133178710938
"38",1,227844.208628124,3188779.26534767,38,19.6179599761963,11.5587615966797,61.7581748962402,237.014999389648,29.6855049133301,10.9693441390991,18.7161598205566,18.1445560455322,21.6749839782715,23.2390060424805,16.6425380706787,757.711242675781,132.4794921875,5.45192575454712,69.8718795776367,372.119781494141,24.6397190093994,65.10888671875,304.281127929688,0,4.60355949401855,30,22.7181949615479,35.7007331848145,0,14.6662588119507,18.1718444824219,26.0737571716309,128,83.8047485351562,313.753967285156
"39",1,223953.645597797,3189934.17762837,39,18.5718688964844,12.9672374725342,61.6949806213379,262.259582519531,30.4887046813965,9.47036075592041,21.0183448791504,16.8983612060547,22.7219924926758,22.7219924926758,15.3417625427246,884.975952148438,152.353179931641,5.32446622848511,69.4840850830078,436.044586181641,23.6070785522461,23.6070785522461,339.256774902344,0,0,30,20,50,0,39.2371597290039,314.205657958984,73.5273284912109,32,228.850769042969,688.614562988281
"40",1,226453.159875218,3187796.50050075,40,19.6988983154297,12.5837602615356,62.1206474304199,257.684814453125,30.9895477294922,10.7325820922852,20.256965637207,17.7410659790039,22.389368057251,23.6200523376465,16.4306869506836,781.173522949219,138.365203857422,4.8435845375061,71.8135452270508,403.595886230469,21.8531112670898,22.8822841644287,316.655731201172,0,0,30,20,50,0,39.7005767822266,22.528995513916,64.4289703369141,128,229.928558349609,534.4404296875
"41",1,228916.47124964,3184613.34759387,41,18.5654220581055,12.071590423584,62.7547454833984,245.816833496094,28.9295825958252,9.69343662261963,19.2361469268799,17.0155811309814,22.1871013641357,22.1871013641357,15.4805088043213,892,171.151123046875,7.19711875915527,74.6481857299805,469.103973388672,22.5475673675537,22.5475673675537,361.002471923828,0,0,30,20,50,0,38.1007766723633,17.8026237487793,60.616340637207,64,202.126037597656,653.393798828125
"42",1,225875.131587042,3187223.6975685,42,19.9208202362061,13.9906692504883,62.7746658325195,275.035980224609,32.4475440979004,10.1604309082031,22.2871131896973,17.9004974365234,22.9264297485352,24.2318286895752,16.4992599487305,872.158142089844,156.318969726562,5.02241086959839,74.2969207763672,467.869506835938,21.0261535644531,22.76780128479,356.834442138672,0,0,30,20,50,0,20.4171600341797,43.0170021057129,28.1537857055664,128,92.1658935546875,669.552856445312
"43",1,226681.975357016,3180634.97633342,43,13.9173307418823,11.2755556106567,60.1867713928223,259.905487060547,24.4058513641357,5.67157649993896,18.7342739105225,12.2305641174316,17.9547462463379,17.9547462463379,10.7103776931763,1187.12023925781,268.648254394531,4.7956805229187,87.7869262695312,735.272888183594,15.7930660247803,15.7930660247803,470.568054199219,0,0,30,20,50,0,20.5753765106201,165.002182006836,29.434326171875,4,92.025146484375,1318.85241699219
"44",1,229029.052954824,3184889.34763371,44,19.4796962738037,12.040301322937,62.91650390625,243.509490966797,29.7649879455566,10.6280241012573,19.136962890625,17.9640560150146,23.0433044433594,23.0643329620361,16.4294910430908,753.289611816406,143.997406005859,6.1942925453186,74.0858764648438,392.401123046875,19.7164993286133,66.2688827514648,304.532958984375,0,0,30,20,50,0,23.5926513671875,140.431442260742,32.6150779724121,1,139.184814453125,500.479553222656
"45",1,223473.153644493,3185669.06147253,45,15.2104120254517,14.2124719619751,61.2298393249512,301.624053955078,28.7908782958984,5.57920455932617,23.2116737365723,12.8368692398071,20.3558044433594,20.3558044433594,11.6696662902832,1078.92395019531,237.762084960938,2.59901332855225,84.9425506591797,655.563293457031,10.7869663238525,10.7869663238525,413.133850097656,0,0,15,15,70,0,17.6603755950928,121.644561767578,30.1759948730469,1,85.1644287109375,1371.65563964844
"46",1,228274.410529235,3184508.33197669,46,18.8923206329346,12.2974843978882,62.7211036682129,250.076248168945,29.5652656555176,9.95864486694336,19.6066188812256,17.2693519592285,22.6373538970947,22.6373538970947,15.7681484222412,823.902893066406,154.126586914062,6.00494050979614,76.0968017578125,445.730041503906,19.0200366973877,19.0200366973877,335.107788085938,0,0,30,20,50,0,18.831880569458,53.9021301269531,28.7537307739258,1,94.86962890625,647.603820800781
"47",1,228684.267796589,3184668.79196966,47,18.9023475646973,12.1514854431152,62.794548034668,246.842422485352,29.3640022277832,10.0128297805786,19.3511734008789,17.3322639465332,22.5564098358154,22.5564098358154,15.8108377456665,833.376586914062,158.658447265625,6.51079511642456,75.0600891113281,442.09619140625,20.5159912109375,20.5159912109375,337.965087890625,0,0,30,20,50,0,37.7121047973633,323.996612548828,58.1416931152344,64,178.832153320312,610.436401367188
"48",1,225174.609901022,3186597.8013458,48,19.2003517150879,14.6746511459351,62.3476028442383,287.988037109375,32.6033744812012,9.06653690338135,23.5368404388428,17.0984916687012,22.4906711578369,23.8438320159912,15.6832370758057,984.072937011719,189.937088012695,4.88830280303955,77.476203918457,552.05908203125,19.7589321136475,21.1451320648193,403.999389648438,0,0,27.3596954345703,17.3596954345703,50,0,4.04291915893555,345.475524902344,48.9351272583008,64,96.0030517578125,823.037902832031
"49",1,225272.734608703,3185375.33753478,49,14.849404335022,13.5721874237061,60.9886169433594,288.898376464844,27.5780696868896,5.32442712783813,22.2536430358887,12.732195854187,19.519495010376,19.519495010376,11.3020553588867,1466.22937011719,304.179229736328,5.88403081893921,81.5869979858398,859.7197265625,23.0876388549805,23.0876388549805,608.110412597656,0,0,21.1910209655762,15.8777551651001,59.3734703063965,0,17.7725467681885,106.569709777832,27.9806060791016,2,98.872314453125,1491.751953125
"50",1,231232.975083744,3180597.06850306,50,18.816520690918,10.5173807144165,61.6567611694336,230.794525146484,27.8228225708008,10.7648725509644,17.0579490661621,16.6767406463623,21.1571464538574,22.1525497436523,15.9117498397827,570.615356445312,109.48331451416,1.75420331954956,79.2871246337891,307.455200195312,10.8090686798096,45.1308479309082,248.964340209961,0,21.4576301574707,22.8395557403564,21.7264537811279,27.9158573150635,0,12.0436363220215,142.594955444336,24.8703308105469,2,71.0397644042969,397.631622314453
"51",1,230124.145315771,3184403.88327794,51,19.4723339080811,11.6423292160034,62.9343757629395,236.995254516602,29.2785968780518,10.7794370651245,18.4991588592529,20.1431083679199,22.870288848877,23.0009899139404,16.5022640228271,712.406372070312,138.501235961914,6.80077838897705,72.447883605957,361.77099609375,20.8880176544189,68.2621078491211,281.765258789062,0,22.129243850708,27.6508750915527,30.7869873046875,29.408576965332,0,15.2465076446533,119.765678405762,23.774772644043,2,91.2063293457031,432.892059326172
"52",1,231189.949688153,3180584.08707473,52,18.8208255767822,10.4954299926758,61.6152687072754,230.68244934082,27.811990737915,10.7781753540039,17.0338153839111,17.6467933654785,20.8800849914551,22.154052734375,15.9174356460571,570.308715820312,110.137977600098,1.7661896944046,79.350212097168,307.615814208984,10.7336988449097,45.1576881408691,248.458267211914,0,18.3186779022217,25.1975631713867,27.1165466308594,26.9669170379639,0,18.4063396453857,37.1310691833496,27.9330177307129,1,88.5564575195312,404.803344726562
"53",1,215532.082224207,3177761.23487296,53,18.0247344970703,17.376745223999,63.9137725830078,306.973388671875,33.6181678771973,6.43048620223999,27.1876811981201,15.5595932006836,21.4753170013428,23.2031440734863,14.4007139205933,424.325897216797,87.1328201293945,0.329205811023712,84.2467727661133,232.564590454102,1.62503707408905,1.77079796791077,219.326110839844,0,0,39.1353378295898,36.2116966247559,12.1103229522705,0,16.8117179870605,157.987106323242,24.8560943603516,2,88.6851806640625,629.954833984375
"54",1,223095.153346509,3170462.79735451,54,14.9639453887939,14.7361316680908,61.0365295410156,305.194305419922,28.8938732147217,4.75079154968262,24.1430835723877,12.7171726226807,18.6163387298584,19.8285903930664,11.128173828125,844.584289550781,167.554489135742,1.19448411464691,84.1693496704102,479.518371582031,7.47155666351318,8.40091800689697,389.245666503906,0,0,15,15,70,0,26.2511558532715,317.739562988281,39.2644958496094,64,140.370971679688,1146.10693359375
"55",1,229663.834296767,3175734.57548179,55,21.182035446167,12.2904148101807,65.3840179443359,226.63134765625,30.9257431030273,12.1285352706909,18.7972068786621,19.916446685791,24.5255241394043,24.5255241394043,18.380443572998,512.619079589844,121.438255310059,1.72378039360046,86.4394683837891,324.042572021484,6.376296043396,6.376296043396,203.228591918945,90.7236404418945,0,0,0,0,0,7.43572092056274,132.559646606445,9.55496311187744,4,39.2513008117676,4.74860954284668
"56",1,220603.860073919,3178485.28865787,56,15.4074068069458,15.6375637054443,61.692512512207,317.043884277344,30.28830909729,4.94089126586914,25.3474178314209,12.878737449646,20.6539421081543,20.6539421081543,11.7055721282959,569.3193359375,128.955932617188,0.386888355016708,95.7867889404297,357.087036132812,1.23472166061401,1.23472166061401,301.393798828125,0,0,15,15,70,0,33.8547096252441,21.0410461425781,55.7466506958008,64,185.468688964844,970.117553710938
"57",1,220921.312227127,3177819.89215266,57,13.5371313095093,14.5698585510254,60.442325592041,311.894470214844,27.7572975158691,3.652104139328,24.1051921844482,11.118335723877,18.6584930419922,18.6584930419922,9.87366580963135,646.290832519531,142.138610839844,0.475358754396439,95.287956237793,401.883666992188,1.50024282932281,1.50024282932281,330.686340332031,0,0,15,15,70,0,4.74119472503662,33.722225189209,21.4408721923828,2,72.9547119140625,1294.89099121094
"58",1,220106.978800976,3179475.36439192,58,17.1303653717041,17.4688987731934,62.9218101501465,330.074859619141,33.3862266540527,5.62341737747192,27.7628078460693,14.3639841079712,22.65749168396,22.65749168396,13.257529258728,590.286437988281,134.712249755859,0.49068546295166,93.8333129882812,361.409545898438,1.59125685691833,1.59125685691833,326.461456298828,0,0,15,15,70,0,11.1121997833252,239.751190185547,43.0426940917969,8,106.537292480469,672.055725097656
"59",1,222680.589671105,3179786.47326472,59,9.46479606628418,11.4372386932373,57.0831756591797,291.580841064453,21.3789291381836,1.34287738800049,20.0360507965088,7.33292245864868,14.2520694732666,14.2520694732666,5.97650527954102,993.229370117188,238.368774414062,0.500087141990662,96.5685424804688,639.643005371094,2.48338723182678,2.48338723182678,488.961700439453,18.6910400390625,0,12.1963443756104,12.1963443756104,56.9162712097168,0,29.1597747802734,211.839965820312,42.7243804931641,8,157.920532226562,1984.67248535156
